assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
0,0,74719,0,,Tony Pulis,Stoke,8,2,39,24,2,9,18,21,Tuesday 31 January 2012,15,10,9,13,1,1,2,"Javier Hernández (38 Pen),Dimitar Berbatov (53 Pen)",Alex Ferguson,Man Utd,0,1,0,2,0,0,Michael Jones,2-0,0,2,2011-2012,5,2,2,2,15,17,7,4,Old Trafford,3,1
0,0,20526,1,Neil Taylor (90+3 OG),Andre Villas-Boas,Chelsea,1,6,9,34,11,1,33,7,Tuesday 31 January 2012,22,10,10,22,0,0,1,Scott Sinclair (39),Brendan Rodgers,Swansea,0,3,0,0,1,0,Andre Marriner,1-1,2,4,2011-2012,9,2,4,6,23,17,13,8,Liberty Stadium,2,2
1,2,35801,1,James McArthur (80),Roberto Martinez,Wigan,3,1,16,11,0,5,19,13,Tuesday 31 January 2012,7,8,7,7,0,0,3,"Gareth Bale (29, 64),Luka Modric (34)",Harry Redknapp,Spurs,1,2,0,0,0,0,Lee Probert,3-1,6,2,2011-2012,4,7,3,10,11,24,7,17,White Hart Lane,1,0
3,0,27447,3,"Andy Carroll (52),Craig Bellamy (61),Dirk Kuyt (78)",Kenny Dalglish,Liverpool,1,3,27,23,4,5,23,18,Tuesday 31 January 2012,8,6,5,10,0,0,0,,Mick McCarthy,Wolves,3,0,0,0,0,0,Anthony Taylor,0-3,1,10,2011-2012,8,4,13,1,24,15,21,5,Molineux Stadium,3,1
2,1,60093,2,"Antonio Valencia (45+1),Danny Welbeck (81)",Alex Ferguson,Man Utd,4,0,32,24,5,1,22,20,Sunday 22 January 2012,6,15,15,6,2,0,1,Robin van Persie (71),Arsène Wenger,Arsenal,4,0,0,0,0,0,Mike Dean,1-2,2,3,2011-2012,3,7,6,3,23,25,9,10,Emirates Stadium,2,5
1,1,47422,2,"Jermain Defoe (60),Gareth Bale (65)",Harry Redknapp,Spurs,6,5,28,19,4,9,10,14,Sunday 22 January 2012,10,9,9,9,0,1,3,"Samir Nasri (56),Joleon Lescott (59),Mario Balotelli (90+5 Pen)",Roberto Mancini,Man City,2,1,0,1,0,0,Howard Webb,3-2,1,1,2011-2012,6,5,3,4,24,16,9,9,Etihad Stadium,1,2
1,3,26854,1,Craig Bellamy (37),Kenny Dalglish,Liverpool,3,3,16,34,5,5,19,14,Saturday 21 January 2012,15,10,10,14,2,0,3,"Mark Davies (3),Nigel Reo-Coker (29),Grétar Steinsson (50)",Owen Coyle,Bolton,5,0,0,0,0,0,Kevin Friend,3-1,2,4,2011-2012,3,8,5,5,31,21,8,13,Macron Stadium,2,0
0,1,32464,1,David Goodwillie (72),Steve Kean,Blackburn,2,6,36,34,8,5,15,21,Saturday 21 January 2012,14,15,14,12,0,0,1,Tim Cahill (24),David Moyes,Everton,1,1,0,0,0,0,Mark Halsey,1-1,4,2,2011-2012,6,7,4,6,25,21,10,13,Goodison Park,2,2
2,2,25692,2,"Danny Guthrie (43),Hatem Ben Arfa (85)",Alan Pardew,Newcastle,0,3,14,34,6,2,20,4,Saturday 21 January 2012,13,11,10,10,0,1,5,"Danny Murphy (52 Pen),Clint Dempsey (59, 65, 89),Bobby Zamora (68 Pen)",Martin Jol,Fulham,4,8,0,2,0,0,Lee Mason,5-2,4,6,2011-2012,6,3,8,9,19,19,14,12,Craven Cottage,4,0
0,1,16002,1,Hugo Rodallega (66),Roberto Martinez,Wigan,5,3,26,24,1,7,11,10,Saturday 21 January 2012,19,11,10,15,2,0,3,"Heidar Helguson (33 Pen),Ákos Buzsáky (45),Tommy Smith (81)",Mark Hughes,QPR,1,1,0,2,0,0,Jonathan Moss,3-1,4,1,2011-2012,4,7,2,7,25,27,6,14,Loftus Road Stadium,2,2
1,1,26865,2,"James Morrison (35),Graham Dorrans (90+1)",Roy Hodgson,West Brom,4,2,40,61,1,5,13,22,Saturday 21 January 2012,10,10,9,9,1,0,1,Cameron Jerome (86),Tony Pulis,Stoke,2,0,0,1,0,0,Anthony Taylor,1-2,1,3,2011-2012,9,6,5,2,28,31,14,8,Britannia Stadium,0,0
0,2,36904,0,,Brendan Rodgers,Swansea,6,6,23,22,4,2,19,14,Saturday 21 January 2012,6,10,8,6,0,0,2,"Stéphane Sessegnon (14),Craig Gardner (85)",Martin O'Neill,Sunderland,0,1,0,0,0,0,Chris Foy,2-0,1,3,2011-2012,7,6,3,3,27,20,10,9,Stadium of Light,0,0
1,2,27084,3,"Darren Bent (11 Pen),Robbie Keane (51, 84)",Alex McLeish,Aston Villa,4,2,66,30,3,13,25,28,Saturday 21 January 2012,10,12,10,10,1,1,2,"Michael Kightly (21),Dave Edwards (31)",Mick McCarthy,Wolves,1,0,1,0,0,1,Michael Oliver,2-3,3,2,2011-2012,6,3,4,6,20,36,10,9,Molineux Stadium,0,1
0,0,26792,0,,Andre Villas-Boas,Chelsea,1,2,16,44,11,1,30,15,Saturday 21 January 2012,6,5,5,6,1,0,0,,Paul Lambert,Norwich,0,0,0,0,0,0,Mark Clattenburg,0-0,2,6,2011-2012,11,3,6,2,22,19,17,5,Carrow Road,0,0
1,0,16026,1,Edin Dzeko (22),Roberto Mancini,Man City,2,3,30,18,5,4,19,19,Monday 16 January 2012,15,17,17,15,0,1,0,,Roberto Martinez,Wigan,5,3,0,0,0,0,Martin Atkinson,0-1,2,5,2011-2012,5,3,6,2,22,23,11,5,DW Stadium,3,3
2,2,20409,2,"Robin van Persie (5),Theo Walcott (69)",Arsène Wenger,Arsenal,2,4,24,24,2,9,15,16,Sunday 15 January 2012,11,9,9,9,2,0,3,"Scott Sinclair (16 Pen),Nathan Dyer (57),Danny Graham (70)",Brendan Rodgers,Swansea,4,4,0,1,0,0,Michael Oliver,3-2,1,5,2011-2012,6,4,8,4,23,27,14,8,Liberty Stadium,0,0
0,1,49865,0,,Mark Hughes,QPR,5,4,42,10,2,3,14,17,Sunday 15 January 2012,10,6,6,9,1,1,1,Leon Best (37),Alan Pardew,Newcastle,6,1,0,0,0,0,Chris Foy,1-0,0,6,2011-2012,5,5,6,1,15,26,11,6,St. James' Park,4,0
1,1,31853,1,Victor Anichebe (69),David Moyes,Everton,4,2,40,47,3,9,14,25,Saturday 14 January 2012,11,12,11,8,0,0,1,Darren Bent (56),Alex McLeish,Aston Villa,0,2,0,0,0,0,Mark Clattenburg,1-1,6,4,2011-2012,2,5,4,7,28,27,6,12,Villa Park,1,1
1,1,18003,1,Damien Duff (56),Martin Jol,Fulham,3,3,8,39,9,0,35,7,Saturday 14 January 2012,11,15,14,10,1,1,3,"Morten Gamst Pedersen (45+4),David Dunn (46),Mauro Formica (79)",Steve Kean,Blackburn,1,3,0,0,0,1,Anthony Taylor,3-1,3,4,2011-2012,10,4,5,6,18,15,15,10,Ewood Park,1,1
0,0,41696,0,,Martin O'Neill,Sunderland,6,1,20,28,2,8,19,16,Saturday 14 January 2012,9,11,9,6,0,1,1,Frank Lampard (13),Andre Villas-Boas,Chelsea,0,2,0,0,0,0,Phil Dowd,1-0,6,3,2011-2012,5,12,3,7,20,17,8,19,Stamford Bridge,1,3
0,0,44691,0,,Tony Pulis,Stoke,3,0,71,15,1,11,7,31,Saturday 14 January 2012,11,6,6,11,0,0,0,,Kenny Dalglish,Liverpool,0,3,0,0,0,0,Howard Webb,0-0,2,1,2011-2012,2,9,1,1,15,24,3,10,Anfield,3,0
0,2,75444,0,,Owen Coyle,Bolton,4,4,29,28,3,11,7,26,Saturday 14 January 2012,7,8,7,5,0,1,3,"Paul Scholes (45+1),Danny Welbeck (74),Michael Carrick (83)",Alex Ferguson,Man Utd,0,2,0,1,0,0,Peter Walton,3-0,5,0,2011-2012,5,11,1,8,18,22,6,19,Old Trafford,1,0
0,1,36194,1,Steven Fletcher (22),Mick McCarthy,Wolves,8,0,48,20,1,8,8,26,Saturday 14 January 2012,13,6,6,11,0,0,1,Luka Modric (51),Harry Redknapp,Spurs,1,3,0,0,0,0,Michael Jones,1-1,6,2,2011-2012,2,13,3,7,18,51,5,20,White Hart Lane,3,1
2,0,22474,2,"Andrew Surman (43),Steve Morison (79)",Paul Lambert,Norwich,2,2,42,20,5,10,10,25,Saturday 14 January 2012,15,6,6,13,0,1,1,Shane Long (68 Pen),Roy Hodgson,West Brom,0,1,0,1,0,0,Mike Dean,1-2,5,1,2011-2012,3,10,3,7,22,24,6,17,The Hawthorns,1,0
0,2,36132,0,,David Moyes,Everton,4,5,35,51,4,6,22,15,Wednesday 11 January 2012,16,6,5,16,1,0,2,"Aaron Lennon (35),Benoit Assou-Ekotto (63)",Harry Redknapp,Spurs,0,1,0,0,0,0,Martin Atkinson,2-0,2,0,2011-2012,8,7,0,4,16,19,8,11,White Hart Lane,3,1
1,1,29561,2,"David Ngog (67),Gary Cahill (78)",Owen Coyle,Bolton,1,4,47,39,9,6,12,25,Wednesday 4 January 2012,11,8,8,10,0,2,1,Tim Howard (63),David Moyes,Everton,1,3,0,0,0,0,Phil Dowd,1-2,2,5,2011-2012,3,6,7,3,19,41,10,9,Goodison Park,3,1
0,1,52299,0,,Alex Ferguson,Man Utd,1,2,24,24,4,4,24,12,Wednesday 4 January 2012,15,17,16,11,0,1,3,"Demba Ba (33),Yohan Cabaye (47),Phil Jones (90 OG)",Alan Pardew,Newcastle,5,1,0,0,0,0,Howard Webb,3-0,3,2,2011-2012,1,4,4,5,20,17,5,9,St. James' Park,2,1
0,2,47131,0,,Kenny Dalglish,Liverpool,3,3,5,44,6,5,36,4,Tuesday 3 January 2012,8,13,11,6,1,0,3,"Sergio Agüero (10),Yaya Touré (33),James Milner (75 Pen)",Roberto Mancini,Man City,0,0,0,1,0,1,Michael Jones,3-0,3,6,2011-2012,7,2,6,6,21,18,13,8,Etihad Stadium,1,0
0,1,36062,0,,Roy Hodgson,West Brom,10,3,40,22,7,14,2,25,Tuesday 3 January 2012,15,4,4,12,1,1,1,Jermain Defoe (63),Harry Redknapp,Spurs,3,6,0,0,0,0,Mark Halsey,1-0,4,1,2011-2012,4,5,1,5,11,19,5,10,White Hart Lane,5,0
1,1,15871,4,"Craig Gardner (45+4),James McClean (55),Stéphane Sessegnon (73),David Vaughan (80)",Martin O'Neill,Sunderland,6,3,21,9,6,9,16,19,Tuesday 3 January 2012,7,10,9,7,1,0,1,Hugo Rodallega (62),Roberto Martinez,Wigan,2,0,0,0,0,0,Mike Dean,1-4,3,2,2011-2012,2,12,6,5,11,27,8,17,DW Stadium,0,1
0,1,25700,1,Laurent Koscielny (21),Arsène Wenger,Arsenal,4,3,33,33,3,4,16,20,Monday 2 January 2012,13,7,7,12,0,1,2,"Steve Sidwell (85),Bobby Zamora (90+2)",Martin Jol,Fulham,4,4,0,0,1,0,Lee Probert,2-1,3,8,2011-2012,6,13,9,5,14,17,15,18,Craven Cottage,0,0
0,0,35642,2,"Nathan Dyer (5),Wayne Routledge (47)",Brendan Rodgers,Swansea,3,0,65,19,0,14,4,38,Monday 2 January 2012,6,10,11,4,0,0,0,,Alex McLeish,Aston Villa,1,1,0,0,0,0,Anthony Taylor,0-2,1,3,2011-2012,4,7,5,1,20,43,9,8,Villa Park,4,2
2,1,20615,2,"Peter Crouch (17, 45)",Tony Pulis,Stoke,2,1,81,29,3,8,19,21,Monday 2 January 2012,7,9,8,6,0,0,1,David Goodwillie (69),Steve Kean,Blackburn,1,1,0,0,0,0,Lee Mason,1-2,4,1,2011-2012,5,7,3,6,18,36,8,13,Ewood Park,1,2
2,1,18033,2,"Anthony Pilkington (42),Steve Morison (83)",Paul Lambert,Norwich,3,2,47,35,5,2,25,15,Monday 2 January 2012,13,12,13,12,1,0,1,Joey Barton (11),Neil Warnock,QPR,1,1,0,0,0,1,Neil Swarbrick,1-2,2,3,2011-2012,8,2,5,3,26,21,13,5,Loftus Road Stadium,1,2
2,1,27289,2,"Ramires (54),Frank Lampard (89)",Andre Villas-Boas,Chelsea,1,4,24,19,5,0,19,10,Monday 2 January 2012,9,11,9,10,1,0,1,Stephen Ward (84),Mick McCarthy,Wolves,2,1,0,0,0,0,Peter Walton,1-2,3,5,2011-2012,6,4,7,4,21,19,13,8,Molineux Stadium,2,3
0,1,40625,0,,Roberto Mancini,Man City,2,6,11,50,10,1,23,10,Sunday 1 January 2012,7,7,7,6,1,0,1,Dong-Won Ji (90+3),Martin O'Neill,Sunderland,2,0,0,0,0,0,Kevin Friend,1-0,2,5,2011-2012,15,3,5,3,19,27,20,6,Stadium of Light,1,2
0,0,23038,1,Victor Anichebe (87),David Moyes,Everton,3,6,27,32,7,2,24,17,Sunday 1 January 2012,8,11,11,8,0,1,0,,Roy Hodgson,West Brom,2,3,0,0,0,0,Stuart Attwell,0-1,0,3,2011-2012,5,10,4,0,21,21,9,10,The Hawthorns,2,0
0,1,60067,0,,Neil Warnock,QPR,6,1,31,28,4,12,10,11,Saturday 31 December 2011,13,11,11,12,0,0,1,Robin van Persie (60),Arsène Wenger,Arsenal,5,6,0,0,0,0,Martin Atkinson,1-0,2,4,2011-2012,3,8,4,4,10,22,7,12,Emirates Stadium,2,2
1,1,20354,1,Steven Fletcher (49),Mick McCarthy,Wolves,1,1,50,52,6,3,17,17,Saturday 31 December 2011,10,12,12,10,1,1,1,Sam Ricketts (22),Owen Coyle,Bolton,7,1,0,0,0,0,Mark Clattenburg,1-1,7,2,2011-2012,6,4,2,8,43,29,8,12,Macron Stadium,0,0
2,0,41332,3,"Stephen Ireland (28),Stilian Petrov (83),Darren Bent (86)",Alex McLeish,Aston Villa,3,1,55,12,2,9,10,31,Saturday 31 December 2011,13,7,7,8,0,0,1,Didier Drogba (23 Pen),Andre Villas-Boas,Chelsea,1,0,0,1,0,0,Mark Halsey,1-3,1,3,2011-2012,2,13,7,2,16,30,9,15,Stamford Bridge,1,1
1,1,26406,1,Orlando Sá (7),Martin Jol,Fulham,8,3,36,20,3,4,4,28,Saturday 31 December 2011,7,10,9,7,0,0,1,Simeon Jackson (90+4),Paul Lambert,Norwich,3,5,0,0,0,0,Howard Webb,1-1,3,1,2011-2012,5,8,3,4,17,25,8,12,Carrow Road,0,0
1,1,26595,2,"Victor Moses (45),Ben Watson (87 Pen)",Roberto Martinez,Wigan,1,2,53,29,5,8,4,27,Saturday 31 December 2011,10,14,13,9,3,0,2,"Jonathan Walters (77 Pen),Cameron Jerome (84)",Tony Pulis,Stoke,2,3,1,1,1,0,Michael Oliver,2-2,0,4,2011-2012,3,9,6,2,17,38,9,11,Britannia Stadium,3,2
0,0,20393,1,Rafael van der Vaart (44),Harry Redknapp,Spurs,2,0,31,12,5,10,13,15,Saturday 31 December 2011,5,8,6,5,0,0,1,Scott Sinclair (84),Brendan Rodgers,Swansea,4,2,0,0,0,0,Phil Dowd,1-1,2,4,2011-2012,5,6,5,4,17,19,10,10,Liberty Stadium,2,1
1,2,75146,3,"Yakubu (16 Pen, 51),Grant Hanley (80)",Steve Kean,Blackburn,8,3,74,15,3,17,3,57,Saturday 31 December 2011,10,7,6,10,0,0,2,"Dimitar Berbatov (52, 62)",Alex Ferguson,Man Utd,0,0,1,0,0,0,Mike Dean,2-3,3,0,2011-2012,5,13,3,5,16,19,8,18,Old Trafford,2,2
0,1,44372,1,Daniel Agger (25 OG),Alan Pardew,Newcastle,2,0,27,8,0,7,7,29,Friday 30 December 2011,11,7,6,10,0,0,3,"Craig Bellamy (29, 67),Steven Gerrard (78)",Kenny Dalglish,Liverpool,2,4,0,0,0,0,Lee Probert,3-1,1,0,2011-2012,3,9,1,5,21,24,4,14,Anfield,2,0
2,0,26807,2,"Gareth Bale (55, 67)",Harry Redknapp,Spurs,3,3,25,27,10,3,26,23,Tuesday 27 December 2011,6,7,7,5,0,0,0,,Paul Lambert,Norwich,3,2,0,0,0,0,Michael Oliver,0-2,2,4,2011-2012,11,4,6,2,26,23,17,6,Carrow Road,1,1
0,0,19530,1,Jamie Mackie (58),Neil Warnock,QPR,2,4,25,35,11,5,21,19,Tuesday 27 December 2011,12,9,9,12,0,0,1,Danny Graham (14),Brendan Rodgers,Swansea,1,3,0,0,0,0,Lee Probert,1-1,1,3,2011-2012,6,3,4,3,22,23,10,6,Liberty Stadium,3,1
0,1,59686,1,Steven Fletcher (38),Mick McCarthy,Wolves,9,3,50,12,3,13,4,27,Tuesday 27 December 2011,12,5,5,8,0,2,1,Gervinho (8),Arsène Wenger,Arsenal,2,2,0,0,1,0,Stuart Attwell,1-1,9,0,2011-2012,2,7,1,11,20,22,3,18,Emirates Stadium,3,2
0,0,27739,0,,Alex McLeish,Aston Villa,3,2,57,41,7,7,11,16,Monday 26 December 2011,11,13,12,11,0,0,0,,Tony Pulis,Stoke,1,1,0,0,0,0,Mark Clattenburg,0-0,0,2,2011-2012,6,6,2,1,30,38,8,7,Britannia Stadium,0,3
2,0,26080,2,"Hatem Ben Arfa (69),Demba Ba (71)",Alan Pardew,Newcastle,0,3,39,22,4,3,9,16,Monday 26 December 2011,12,9,7,13,0,0,0,,Owen Coyle,Bolton,6,4,0,0,0,0,Peter Walton,0-2,1,3,2011-2012,3,3,5,1,26,29,8,4,Macron Stadium,1,1
0,1,44441,1,Charlie Adam (45 OG),Steve Kean,Blackburn,5,1,54,5,2,9,6,47,Monday 26 December 2011,16,7,7,15,1,1,1,Maxi Rodríguez (53),Kenny Dalglish,Liverpool,0,5,0,0,0,0,Michael Jones,1-1,5,1,2011-2012,4,15,1,8,28,25,5,23,Anfield,0,1
0,4,75183,0,,Roberto Martinez,Wigan,3,3,26,13,2,10,9,36,Monday 26 December 2011,11,13,9,9,0,1,5,"Park Ji-Sung (8),Dimitar Berbatov (41, 58, 78 Pen),Antonio Valencia (75)",Alex Ferguson,Man Utd,0,0,0,1,1,0,Phil Dowd,5-0,3,2,2011-2012,4,9,2,8,8,13,6,17,Old Trafford,1,2
0,1,43619,1,Leighton Baines (51 Pen),David Moyes,Everton,7,3,38,24,6,5,16,14,Monday 26 December 2011,17,7,6,15,3,1,1,Jack Colback (26),Martin O'Neill,Sunderland,3,5,1,0,0,0,Howard Webb,1-1,1,2,2011-2012,6,3,2,2,20,24,8,5,Stadium of Light,1,0
0,0,25938,0,,Roberto Mancini,Man City,2,4,19,38,9,5,27,12,Monday 26 December 2011,11,8,7,11,2,0,0,,Roy Hodgson,West Brom,2,2,0,0,0,0,Lee Mason,0-0,1,4,2011-2012,8,5,4,1,23,17,12,6,The Hawthorns,1,0
1,1,41548,1,Clint Dempsey (56),Martin Jol,Fulham,3,1,29,10,3,9,6,28,Monday 26 December 2011,12,10,10,11,0,0,1,Juan Mata (47),Andre Villas-Boas,Chelsea,0,1,0,0,0,0,Kevin Friend,1-1,11,4,2011-2012,3,10,5,12,14,13,8,22,Stamford Bridge,1,1
1,1,36141,1,Daniel Sturridge (23),Andre Villas-Boas,Chelsea,7,4,39,25,4,7,15,21,Thursday 22 December 2011,8,15,14,6,0,1,1,Emmanuel Adebayor (8),Harry Redknapp,Spurs,4,3,0,0,0,0,Howard Webb,1-1,2,6,2011-2012,11,5,7,4,11,29,18,9,White Hart Lane,2,2
0,1,32004,0,,Brendan Rodgers,Swansea,3,4,31,23,2,9,10,19,Wednesday 21 December 2011,14,8,8,11,1,0,1,Leon Osman (60),David Moyes,Everton,1,3,0,0,0,0,Kevin Friend,1-0,3,1,2011-2012,0,7,1,4,22,30,1,11,Goodison Park,2,1
5,0,25700,5,"Danny Welbeck (5),Nani (28),Ryan Giggs (43),Wayne Rooney (88),Dimitar Berbatov (90)",Alex Ferguson,Man Utd,5,7,24,20,10,3,18,9,Wednesday 21 December 2011,8,7,6,8,0,0,0,,Martin Jol,Fulham,2,0,0,0,0,0,Mark Halsey,0-5,5,3,2011-2012,3,5,8,5,11,18,11,10,Craven Cottage,0,1
2,1,16167,3,"Nicklas Bendtner (19),Stéphane Sessegnon (53),Wes Brown (89)",Martin O'Neill,Sunderland,8,8,43,54,11,8,14,24,Wednesday 21 December 2011,12,10,7,11,1,0,2,"Heidar Helguson (63),Jamie Mackie (67)",Neil Warnock,QPR,4,1,0,0,0,0,Andre Marriner,2-3,3,3,2011-2012,5,7,6,6,30,36,11,13,Loftus Road Stadium,2,2
0,0,19230,0,,Kenny Dalglish,Liverpool,8,3,20,37,14,7,20,14,Wednesday 21 December 2011,12,17,13,12,0,1,0,,Roberto Martinez,Wigan,1,0,1,0,0,0,Michael Oliver,0-0,6,9,2011-2012,8,5,9,6,25,16,17,11,DW Stadium,2,1
1,0,35818,2,"Robin van Persie (17 Pen),Yossi Benayoun (87)",Arsène Wenger,Arsenal,1,3,25,26,15,7,10,25,Wednesday 21 December 2011,9,12,10,7,0,2,1,Marc Albrighton (54),Alex McLeish,Aston Villa,0,3,1,0,0,1,Jonathan Moss,1-2,2,3,2011-2012,3,5,5,3,28,35,8,8,Villa Park,3,1
0,1,46321,0,,Tony Pulis,Stoke,8,0,30,14,2,5,9,11,Wednesday 21 December 2011,7,7,7,6,2,0,3,"Sergio Agüero (29, 54),Adam Johnson (36)",Roberto Mancini,Man City,1,1,0,0,0,0,Mike Dean,3-0,8,0,2011-2012,3,3,0,11,18,23,3,14,Etihad Stadium,1,2
3,1,51060,3,"Peter Odemwingie (20),Gareth McAuley (44),Paul Scharner (85)",Roy Hodgson,West Brom,10,2,26,21,1,10,11,27,Wednesday 21 December 2011,11,9,9,10,0,0,2,"Demba Ba (34, 81)",Alan Pardew,Newcastle,4,3,0,0,0,0,Anthony Taylor,2-3,3,2,2011-2012,7,11,5,5,21,21,12,16,St. James' Park,0,1
2,1,25570,2,"Mark Davies (5),Nigel Reo-Coker (30)",Owen Coyle,Bolton,6,4,51,42,9,5,19,20,Tuesday 20 December 2011,9,10,10,8,0,0,1,Yakubu (67),Steve Kean,Blackburn,1,2,0,0,0,0,Martin Atkinson,1-2,1,0,2011-2012,2,10,2,2,19,34,4,12,Ewood Park,0,3
2,1,27067,2,"Andrew Surman (12),Simeon Jackson (76)",Paul Lambert,Norwich,4,5,51,43,6,4,14,25,Tuesday 20 December 2011,12,5,4,12,0,0,2,"Sylvain Ebanks-Blake (37),Ronald Zubar (82)",Mick McCarthy,Wolves,5,7,0,0,0,0,Chris Foy,2-2,4,9,2011-2012,5,11,9,6,27,22,14,17,Molineux Stadium,2,2
0,0,47303,0,,Arsène Wenger,Arsenal,4,5,20,21,6,4,15,15,Sunday 18 December 2011,11,14,15,10,1,1,1,David Silva (53),Roberto Mancini,Man City,3,2,0,0,0,0,Phil Dowd,1-0,5,6,2011-2012,3,5,6,6,17,19,9,11,Etihad Stadium,3,2
0,1,36021,0,,Martin O'Neill,Sunderland,7,1,19,27,0,6,17,20,Sunday 18 December 2011,8,9,8,6,0,4,1,Roman Pavlyuchenko (61),Harry Redknapp,Spurs,3,6,0,0,0,0,Mike Dean,1-0,3,4,2011-2012,3,7,4,4,19,30,7,11,White Hart Lane,2,1
1,0,37460,2,"Craig Bellamy (11),Martin Skrtel (15)",Kenny Dalglish,Liverpool,5,3,15,16,11,4,10,15,Sunday 18 December 2011,15,5,5,14,1,0,0,,Alex McLeish,Aston Villa,7,1,0,0,0,0,Peter Walton,0-2,4,6,2011-2012,7,6,7,4,16,18,14,10,Villa Park,2,1
1,0,18033,2,"Wayne Rooney (1),Michael Carrick (56)",Alex Ferguson,Man Utd,1,4,54,30,10,5,15,27,Sunday 18 December 2011,9,5,4,9,2,0,0,,Neil Warnock,QPR,3,2,0,0,0,0,Howard Webb,0-2,2,5,2011-2012,10,8,8,2,23,25,18,10,Loftus Road Stadium,2,1
0,0,18320,1,Daniel Sturridge (59),Andre Villas-Boas,Chelsea,2,3,24,30,5,7,15,11,Saturday 17 December 2011,6,11,11,6,0,2,1,Jordi Gómez (88),Roberto Martinez,Wigan,1,0,0,0,0,0,Martin Atkinson,1-1,4,2,2011-2012,7,6,2,6,21,24,9,12,DW Stadium,0,0
1,1,22909,2,"James Morrison (52),Peter Odemwingie (89)",Roy Hodgson,West Brom,6,4,27,37,7,3,24,13,Saturday 17 December 2011,13,7,7,10,3,0,1,Scott Dann (72),Steve Kean,Blackburn,4,6,0,0,0,0,Mark Clattenburg,1-2,5,2,2011-2012,6,4,4,6,17,32,10,10,Ewood Park,1,1
1,1,31004,1,Grant Holt (28),Paul Lambert,Norwich,8,0,29,30,0,13,16,28,Saturday 17 December 2011,15,11,11,14,2,1,1,Leon Osman (81),David Moyes,Everton,2,2,0,0,0,0,Lee Probert,1-1,7,0,2011-2012,6,12,1,8,22,34,7,20,Goodison Park,1,1
0,2,25643,0,,Owen Coyle,Bolton,9,2,40,24,4,8,13,13,Saturday 17 December 2011,13,8,7,11,2,1,2,"Clint Dempsey (32),Bryan Ruiz (34)",Martin Jol,Fulham,3,7,0,0,0,0,Chris Foy,2-0,2,6,2011-2012,8,9,6,5,26,26,14,14,Craven Cottage,3,1
0,0,51767,0,,Brendan Rodgers,Swansea,5,0,42,7,1,9,8,33,Saturday 17 December 2011,11,12,12,9,0,0,0,,Alan Pardew,Newcastle,3,1,0,0,0,0,Lee Mason,0-0,3,0,2011-2012,3,14,0,3,20,27,3,17,St. James' Park,1,1
1,0,24684,2,"Kevin Doyle (58 OG),Peter Crouch (70)",Tony Pulis,Stoke,4,0,69,34,5,7,28,29,Saturday 17 December 2011,16,12,11,15,0,0,1,Stephen Hunt (17 Pen),Mick McCarthy,Wolves,2,4,0,1,0,0,Anthony Taylor,1-2,2,3,2011-2012,6,4,4,4,20,34,10,8,Molineux Stadium,3,2
1,1,41730,1,Mario Balotelli (2),Roberto Mancini,Man City,5,1,28,5,1,5,10,21,Monday 12 December 2011,20,11,10,18,2,0,2,"Raul Meireles (34),Frank Lampard (82 Pen)",Andre Villas-Boas,Chelsea,3,0,0,1,1,0,Mark Clattenburg,2-1,2,2,2011-2012,4,6,2,4,24,21,6,10,Stamford Bridge,1,4
0,1,27529,1,Emmanuel Adebayor (62 Pen),Harry Redknapp,Spurs,3,5,40,48,12,7,24,19,Sunday 11 December 2011,8,9,8,7,1,0,2,"Matthew Etherington (13, 43)",Tony Pulis,Stoke,3,0,1,0,1,0,Chris Foy,2-1,4,7,2011-2012,4,4,9,6,27,31,13,10,Britannia Stadium,1,2
0,0,39863,1,Simon Vukcevic (17),Steve Kean,Blackburn,8,0,71,24,0,9,5,48,Sunday 11 December 2011,11,11,10,8,4,0,2,"David Vaughan (84),Sebastian Larsson (90+2)",Martin O'Neill,Sunderland,1,2,0,0,0,0,Peter Walton,2-1,3,1,2011-2012,1,10,2,5,13,26,3,15,Stadium of Light,2,2
0,1,60062,0,,David Moyes,Everton,5,1,25,18,4,7,21,17,Saturday 10 December 2011,14,7,6,14,0,0,1,Robin van Persie (70),Arsène Wenger,Arsenal,9,6,0,0,0,0,Howard Webb,1-0,2,0,2011-2012,9,6,0,3,15,21,9,9,Emirates Stadium,2,2
2,0,20285,2,"Marc Albrighton (33),Stilian Petrov (39)",Alex McLeish,Aston Villa,7,4,40,47,10,6,18,12,Saturday 10 December 2011,9,11,11,8,1,1,1,Ivan Klasnic (55),Owen Coyle,Bolton,6,2,0,0,0,0,Phil Dowd,1-2,6,3,2011-2012,6,3,5,7,22,35,11,10,Macron Stadium,2,1
